entry_id,source_row_id,source_key,source_file,source_line,arc,section,source_id,title,entry_kind,primary_domain,domain_tags,source_domain_tags,desire_phases,entity_id_candidate,subject_slot_candidate,subject_ids,host_id_candidate,current_holder,canon_tier,classification_basis,review_flags,canon_promotion
NC-CL-R-001246,NC-CL-S-000398,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M03,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,401,GA10,Final Mystery and Promise Payoffs,G10-M03,07 Lineage,NARRATIVE_PROMISE,C2,C2|C6|C7,C2|C6|C7,DISCOVERY|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001247,NC-CL-S-000398,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M03,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,401,GA10,Final Mystery and Promise Payoffs,G10-M03,07 Lineage,SET,C2,C2|C6|C7,C2|C6|C7,DISCOVERY|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001248,NC-CL-S-000399,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M04,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,410,GA10,Final Mystery and Promise Payoffs,G10-M04,Blood Admiral,ENTITY,C1,C1,C1|C7,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001249,NC-CL-S-000399,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M04,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,410,GA10,Final Mystery and Promise Payoffs,G10-M04,Blood Admiral,RELATIONSHIP,C1,C1|C7,C1|C7,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001250,NC-CL-S-000399,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M04,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,410,GA10,Final Mystery and Promise Payoffs,G10-M04,Blood Admiral,CONTROL_CLAIM,C1,C1|C7,C1|C7,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001251,NC-CL-S-000399,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M04,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,410,GA10,Final Mystery and Promise Payoffs,G10-M04,Blood Admiral,STATE_TRANSITION,C1,C1|C7,C1|C7,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001252,NC-CL-S-000399,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M04,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,410,GA10,Final Mystery and Promise Payoffs,G10-M04,Blood Admiral,LOSS_OBLIGATION,C1,C1|C7,C1|C7,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001253,NC-CL-S-000399,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M04,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,410,GA10,Final Mystery and Promise Payoffs,G10-M04,Blood Admiral,NARRATIVE_PROMISE,C1,C1|C7,C1|C7,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001254,NC-CL-S-000400,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M05,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,418,GA10,Final Mystery and Promise Payoffs,G10-M05,Administrative Death and Protector Community,ENTITY,C1,C1|C8,C1|C6|C7|C8,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001255,NC-CL-S-000400,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M05,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,418,GA10,Final Mystery and Promise Payoffs,G10-M05,Administrative Death and Protector Community,RELATIONSHIP,C1,C1|C7|C6|C8,C1|C6|C7|C8,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001256,NC-CL-S-000400,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M05,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,418,GA10,Final Mystery and Promise Payoffs,G10-M05,Administrative Death and Protector Community,CONTROL_CLAIM,C1,C1|C6|C7|C8,C1|C6|C7|C8,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001257,NC-CL-S-000400,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M05,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,418,GA10,Final Mystery and Promise Payoffs,G10-M05,Administrative Death and Protector Community,STATE_TRANSITION,C1,C1|C6|C7|C8,C1|C6|C7|C8,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001258,NC-CL-S-000400,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M05,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,418,GA10,Final Mystery and Promise Payoffs,G10-M05,Administrative Death and Protector Community,LOSS_OBLIGATION,C1,C1|C6|C7|C8,C1|C6|C7|C8,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001259,NC-CL-S-000400,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M05,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,418,GA10,Final Mystery and Promise Payoffs,G10-M05,Administrative Death and Protector Community,NARRATIVE_PROMISE,C1,C1|C6|C7|C8,C1|C6|C7|C8,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001260,NC-CL-S-000401,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M06,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,426,GA10,Final Mystery and Promise Payoffs,G10-M06,Fifth Answer,RELATIONSHIP,C7,C7|C6,C6|C7,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001261,NC-CL-S-000401,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M06,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,426,GA10,Final Mystery and Promise Payoffs,G10-M06,Fifth Answer,CONTROL_CLAIM,C6,C6|C7,C6|C7,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001262,NC-CL-S-000401,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M06,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,426,GA10,Final Mystery and Promise Payoffs,G10-M06,Fifth Answer,STATE_TRANSITION,C6,C6|C7,C6|C7,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001263,NC-CL-S-000401,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M06,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,426,GA10,Final Mystery and Promise Payoffs,G10-M06,Fifth Answer,LOSS_OBLIGATION,C6,C6|C7,C6|C7,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001264,NC-CL-S-000401,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M06,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,426,GA10,Final Mystery and Promise Payoffs,G10-M06,Fifth Answer,NARRATIVE_PROMISE,C6,C6|C7,C6|C7,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001265,NC-CL-S-000401,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M06,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,426,GA10,Final Mystery and Promise Payoffs,G10-M06,Fifth Answer,SET,C6,C6|C7,C6|C7,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001266,NC-CL-S-000402,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M07,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,434,GA10,Final Mystery and Promise Payoffs,G10-M07,Original Orpheus,RELATIONSHIP,C1,C1|C7|C6|C8,C1|C6|C7|C8,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001267,NC-CL-S-000402,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M07,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,434,GA10,Final Mystery and Promise Payoffs,G10-M07,Original Orpheus,CONTROL_CLAIM,C1,C1|C6|C7|C8,C1|C6|C7|C8,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001268,NC-CL-S-000402,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M07,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,434,GA10,Final Mystery and Promise Payoffs,G10-M07,Original Orpheus,STATE_TRANSITION,C1,C1|C6|C7|C8,C1|C6|C7|C8,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001269,NC-CL-S-000402,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M07,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,434,GA10,Final Mystery and Promise Payoffs,G10-M07,Original Orpheus,LOSS_OBLIGATION,C1,C1|C6|C7|C8,C1|C6|C7|C8,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001270,NC-CL-S-000402,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M07,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,434,GA10,Final Mystery and Promise Payoffs,G10-M07,Original Orpheus,NARRATIVE_PROMISE,C1,C1|C6|C7|C8,C1|C6|C7|C8,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001271,NC-CL-S-000402,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M07,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,434,GA10,Final Mystery and Promise Payoffs,G10-M07,Original Orpheus,SET,C1,C1|C6|C7|C8,C1|C6|C7|C8,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001272,NC-CL-S-000403,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M08,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,442,GA10,Final Mystery and Promise Payoffs,G10-M08,Archive Right and Wrong,CONTROL_CLAIM,C6,C6|C7,C6|C7,DISCOVERY|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001273,NC-CL-S-000403,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M08,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,442,GA10,Final Mystery and Promise Payoffs,G10-M08,Archive Right and Wrong,STATE_TRANSITION,C6,C6|C7,C6|C7,DISCOVERY|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001274,NC-CL-S-000403,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M08,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,442,GA10,Final Mystery and Promise Payoffs,G10-M08,Archive Right and Wrong,LOSS_OBLIGATION,C6,C6|C7,C6|C7,DISCOVERY|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001275,NC-CL-S-000403,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M08,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,442,GA10,Final Mystery and Promise Payoffs,G10-M08,Archive Right and Wrong,NARRATIVE_PROMISE,C6,C6|C7,C6|C7,DISCOVERY|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001276,NC-CL-S-000403,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M08,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,442,GA10,Final Mystery and Promise Payoffs,G10-M08,Archive Right and Wrong,SET,C6,C6|C7,C6|C7,DISCOVERY|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001277,NC-CL-S-000404,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M09,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,450,GA10,Final Mystery and Promise Payoffs,G10-M09,Regression Cause,RELATIONSHIP,C1,C1|C6,C1|C6,DISCOVERY|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001278,NC-CL-S-000404,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M09,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,450,GA10,Final Mystery and Promise Payoffs,G10-M09,Regression Cause,CONTROL_CLAIM,C1,C1|C6,C1|C6,DISCOVERY|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001279,NC-CL-S-000404,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M09,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,450,GA10,Final Mystery and Promise Payoffs,G10-M09,Regression Cause,STATE_TRANSITION,C1,C1|C6,C1|C6,DISCOVERY|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001280,NC-CL-S-000404,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M09,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,450,GA10,Final Mystery and Promise Payoffs,G10-M09,Regression Cause,LOSS_OBLIGATION,C1,C1|C6,C1|C6,DISCOVERY|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001281,NC-CL-S-000404,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M09,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,450,GA10,Final Mystery and Promise Payoffs,G10-M09,Regression Cause,NARRATIVE_PROMISE,C1,C1|C6,C1|C6,DISCOVERY|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001282,NC-CL-S-000405,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M10,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,458,GA10,Final Mystery and Promise Payoffs,G10-M10,Autonomous War Collapse,RELATIONSHIP,C1,C1|C7|C6,C1|C6|C7,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001283,NC-CL-S-000405,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M10,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,458,GA10,Final Mystery and Promise Payoffs,G10-M10,Autonomous War Collapse,CONTROL_CLAIM,C1,C1|C6|C7,C1|C6|C7,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001284,NC-CL-S-000405,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M10,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,458,GA10,Final Mystery and Promise Payoffs,G10-M10,Autonomous War Collapse,STATE_TRANSITION,C1,C1|C6|C7,C1|C6|C7,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001285,NC-CL-S-000405,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M10,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,458,GA10,Final Mystery and Promise Payoffs,G10-M10,Autonomous War Collapse,LOSS_OBLIGATION,C1,C1|C6|C7,C1|C6|C7,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001286,NC-CL-S-000405,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M10,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,458,GA10,Final Mystery and Promise Payoffs,G10-M10,Autonomous War Collapse,NARRATIVE_PROMISE,C1,C1|C6|C7,C1|C6|C7,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001287,NC-CL-S-000405,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M10,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,458,GA10,Final Mystery and Promise Payoffs,G10-M10,Autonomous War Collapse,SET,C1,C1|C6|C7,C1|C6|C7,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001288,NC-CL-S-000406,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M11,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,466,GA10,Final Mystery and Promise Payoffs,G10-M11,Imperial Succession / Master Identity,RELATIONSHIP,C1,C1|C7,C1|C7,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001289,NC-CL-S-000406,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M11,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,466,GA10,Final Mystery and Promise Payoffs,G10-M11,Imperial Succession / Master Identity,CONTROL_CLAIM,C1,C1|C7,C1|C7,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001290,NC-CL-S-000406,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M11,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,466,GA10,Final Mystery and Promise Payoffs,G10-M11,Imperial Succession / Master Identity,STATE_TRANSITION,C1,C1|C7,C1|C7,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001291,NC-CL-S-000406,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M11,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,466,GA10,Final Mystery and Promise Payoffs,G10-M11,Imperial Succession / Master Identity,LOSS_OBLIGATION,C1,C1|C7,C1|C7,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001292,NC-CL-S-000406,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M11,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,466,GA10,Final Mystery and Promise Payoffs,G10-M11,Imperial Succession / Master Identity,NARRATIVE_PROMISE,C1,C1|C7,C1|C7,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001293,NC-CL-S-000406,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M11,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,466,GA10,Final Mystery and Promise Payoffs,G10-M11,Imperial Succession / Master Identity,SET,C1,C1|C7,C1|C7,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001294,NC-CL-S-000407,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M12,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,474,GA10,Final Mystery and Promise Payoffs,G10-M12,E-001 / Enemy Ace / Independence Path,ENTITY,C1,C1,C1|C7|C8,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001295,NC-CL-S-000407,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M12,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,474,GA10,Final Mystery and Promise Payoffs,G10-M12,E-001 / Enemy Ace / Independence Path,RELATIONSHIP,C1,C1|C7|C8,C1|C7|C8,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-001296,NC-CL-S-000407,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M12,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,474,GA10,Final Mystery and Promise Payoffs,G10-M12,E-001 / Enemy Ace / Independence Path,CONTROL_CLAIM,C1,C1|C7|C8,C1|C7|C8,DISCOVERY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
