source_row_id,source_key,source_file,source_line,arc,section,source_id,title,normalized_record_ids,entry_kinds,primary_domain,domain_tags,desire_phases,record_states,acquisition_text,integration_text,cost_text,loss_exit_text,ending_text,later_reuse_text,entity_id_candidate,subject_ids,host_id_candidate,current_holder,canon_tier,classification_basis,classification_reason,review_flags,canon_promotion
NC-CL-S-000357,docs/09_collection/ga9-collection-registry-v1.md#G9-M02,docs/09_collection/ga9-collection-registry-v1.md,369,GA9,Regime Payoffs and Negative States,G9-M02,Central Command’s Real Efficiency,NC-CL-R-001079|NC-CL-R-001080|NC-CL-R-001081,CONTROL_CLAIM|STATE_TRANSITION|NARRATIVE_PROMISE,C7,C7,COMPLETION_LEGACY,G,,,,,`G — relinquishment remains costly`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,Automated provisional split; category-agent and PM semantic review required,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-S-000358,docs/09_collection/ga9-collection-registry-v1.md#G9-M03,docs/09_collection/ga9-collection-registry-v1.md,377,GA9,Regime Payoffs and Negative States,G9-M03,P-001 Safest-Dictator State,NC-CL-R-001082|NC-CL-R-001083,STATE_TRANSITION|NARRATIVE_PROMISE,C7,C7,COMPLETION_LEGACY,G,,,,,`G/R — final personal temptation`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,Automated provisional split; category-agent and PM semantic review required,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-S-000359,docs/09_collection/ga9-collection-registry-v1.md#G9-M04,docs/09_collection/ga9-collection-registry-v1.md,385,GA9,Regime Payoffs and Negative States,G9-M04,Human/AI/Institution Responsibility Split,NC-CL-R-001084|NC-CL-R-001085,STATE_TRANSITION|NARRATIVE_PROMISE,C7,C7,COMPLETION_LEGACY,G,,,,,`G/R`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,Automated provisional split; category-agent and PM semantic review required,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-S-000360,docs/09_collection/ga9-collection-registry-v1.md#G9-I01,docs/09_collection/ga9-collection-registry-v1.md,393,GA9,Regime Payoffs and Negative States,G9-I01,Preserved Galaxy Narrative,NC-CL-R-001086|NC-CL-R-001087,STATE_TRANSITION|NARRATIVE_PROMISE,C7,C7,COMPLETION_LEGACY,R,,,,,`R/G`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,Automated provisional split; category-agent and PM semantic review required,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-S-000361,docs/09_collection/ga9-collection-registry-v1.md#G9-I02,docs/09_collection/ga9-collection-registry-v1.md,401,GA9,Regime Payoffs and Negative States,G9-I02,“No Safe Moment to Return Power” Principle,NC-CL-R-001088|NC-CL-R-001089,STATE_TRANSITION|NARRATIVE_PROMISE,C7,C7,COMPLETION_LEGACY,G,each success creates dependencies and new reasons to retain control.,,,,`G — P-001 begins handoff under active danger`. --,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,Automated provisional split; category-agent and PM semantic review required,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-S-000362,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-P01,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,33,GA10,P-001 Final Authority and Sacrifice Targets,G10-P01,P-001 Central Corrective Command,NC-CL-R-001090|NC-CL-R-001091|NC-CL-R-001092,CONTROL_CLAIM|STATE_TRANSITION|LOSS_OBLIGATION,C1,C1|C7,SYNERGY|COMPLETION_LEGACY,R,,stabilizes first handoff and protects final distribution.,,,`R/L — no permanent central command or secret backdoor`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,개인 지휘권의 만료·분산과 영구 포기를 함께 규정,PM_MERGE_REQUIRED,NONE
NC-CL-S-000363,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-P02,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,47,GA10,P-001 Final Authority and Sacrifice Targets,G10-P02,Exclusive Future/Archive Index,NC-CL-R-001093|NC-CL-R-001094|NC-CL-R-001095,CONTROL_CLAIM|STATE_TRANSITION|LOSS_OBLIGATION,C1,C1|C6,ACQUISITION|COMPLETION_LEGACY,L,,,"permanent uncertainty, memory gaps/contamination limits and at least one missed/preventable outcome.",,`L/R — cannot be restored as one complete private index`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,독점 색인 접근권 폐기와 기억 손실을 함께 규정,PM_MERGE_REQUIRED,NONE
NC-CL-S-000364,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-P03,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,61,GA10,P-001 Final Authority and Sacrifice Targets,G10-P03,Ownership of Collected Legacy,NC-CL-R-001096|NC-CL-R-001097|NC-CL-R-001098|NC-CL-R-001099|NC-CL-R-001100,RELATIONSHIP|CONTROL_CLAIM|STATE_TRANSITION|LOSS_OBLIGATION|SET,C1,C1|C2|C5|C6|C7,SYNERGY|COMPLETION_LEGACY,R,,,,,"returned/remains with independent custodians and constituencies. `R — no personal final roster, fleet, museum or sovereign archive`.",,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,관계·기체·함선·기록·제도의 소유권과 최종 분산을 묶음,PM_MERGE_REQUIRED,NONE
NC-CL-S-000365,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-P04,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,76,GA10,P-001 Final Authority and Sacrifice Targets,G10-P04,One Canonical History,NC-CL-R-001101|NC-CL-R-001102|NC-CL-R-001103,CONTROL_CLAIM|STATE_TRANSITION|LOSS_OBLIGATION,C1,C1|C6|C7,SYNERGY|COMPLETION_LEGACY,L,,,,,`L/R — plural evidence/history survives without one official heroic canon`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,공식 역사 해석권 포기와 단일 기록 상실을 규정,PM_MERGE_REQUIRED,NONE
NC-CL-S-000366,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-P05,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,85,GA10,P-001 Final Authority and Sacrifice Targets,G10-P05,Repeatable Regression/Reset Option,NC-CL-R-001104|NC-CL-R-001105|NC-CL-R-001106,CONTROL_CLAIM|STATE_TRANSITION|LOSS_OBLIGATION,C1,C1|C6|C7,COMPLETION_LEGACY,L,,,this timeline cannot be retried.,,`L — no sequel-reset escape`. --,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,회귀 활성권 폐기와 재시도 불가능성을 함께 확정,PM_MERGE_REQUIRED,NONE
NC-CL-S-000367,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R01,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,100,GA10,Functional Distribution Targets,G10-R01,Regional Current-Status Authorities,NC-CL-R-001107|NC-CL-R-001108|NC-CL-R-001109|NC-CL-R-001110,ENTITY|CONTROL_CLAIM|STATE_TRANSITION|LOSS_OBLIGATION,C1,C1|C6|C7|C8,ACQUISITION|SYNERGY|COMPLETION_LEGACY,G,,"identity, family, claims, office and service status.",,,`G/R — plural authorities under thin interoperability; some cases unresolved`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,지역 상태기관·상호인정·적법절차·미해결 책임을 함께 규정,PM_MERGE_REQUIRED,NONE
NC-CL-S-000368,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R02,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,111,GA10,Functional Distribution Targets,G10-R02,Minimum-Service and Equalization Compact,NC-CL-R-001111|NC-CL-R-001112|NC-CL-R-001113|NC-CL-R-001114,ENTITY|CONTROL_CLAIM|STATE_TRANSITION|LOSS_OBLIGATION,C7,C7|C8,SYNERGY|COMPLETION_LEGACY,G,,"food, medicine, emergency housing/payment and disaster reserves.","contributions, underfunding and political bargaining.",,"`G — bounded interregional institution, not sovereign welfare state`.",,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,최소서비스 협약과 기여·부족·운영 책임을 함께 규정,PM_MERGE_REQUIRED,NONE
NC-CL-S-000369,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R03,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,122,GA10,Functional Distribution Targets,G10-R03,Route/Node Federation and Local Custody,NC-CL-R-001115|NC-CL-R-001116|NC-CL-R-001117|NC-CL-R-001118,ENTITY|CONTROL_CLAIM|STATE_TRANSITION|LOSS_OBLIGATION,C7,C7|C8,ACQUISITION|SYNERGY|COMPLETION_LEGACY,G,,"traffic, rescue, closure/denial and technical operation.",slow decisions and uneven obligations.,,"`G/R — several models/regions, no master route key`.",,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,항로연방 실체와 지역 보관권·운영부담을 함께 규정,PM_MERGE_REQUIRED,NONE
NC-CL-S-000370,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R04,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,133,GA10,Functional Distribution Targets,G10-R04,Common Fleet / Mission Command Network,NC-CL-R-001119|NC-CL-R-001120|NC-CL-R-001121|NC-CL-R-001122,ENTITY|CONTROL_CLAIM|STATE_TRANSITION|LOSS_OBLIGATION,C5,C5|C7,SYNERGY|COMPLETION_LEGACY,G,,"threat warning, mission-specific command, rescue/surrender/parole and support.",fragmented defense and recall disputes.,,`G/R — no P-001 personal fleet or permanent theater command`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,공동함대망과 임무지휘권·분절 방위부담을 함께 규정,PM_MERGE_REQUIRED,NONE
NC-CL-S-000371,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R05,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,144,GA10,Functional Distribution Targets,G10-R05,Technical and Medical Commons,NC-CL-R-001123|NC-CL-R-001124|NC-CL-R-001125|NC-CL-R-001126,ENTITY|CONTROL_CLAIM|STATE_TRANSITION|LOSS_OBLIGATION,C1,C1|C6|C7,SYNERGY|COMPLETION_LEGACY,G,,"multiple certifiers, worker/user/AI rights, treatment continuity and manual fallback.","accidents, inequality and proprietary/open conflict.",,`G — plural providers and standards remain`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,기술의료 공유기관과 인증권·권리·사고부담을 함께 규정,PM_MERGE_REQUIRED,NONE
NC-CL-S-000372,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R06,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,155,GA10,Functional Distribution Targets,G10-R06,Archive Translation Commons,NC-CL-R-001127|NC-CL-R-001128|NC-CL-R-001129|NC-CL-R-001130,ENTITY|CONTROL_CLAIM|STATE_TRANSITION|LOSS_OBLIGATION,C6,C6|C7,SYNERGY|COMPLETION_LEGACY,G,,Authority F/provenance/current-status interoperability without final history.,"disputes, latency and manipulation.",,`G — S-001/plural network not sovereign curator`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,기록번역 공유기관과 해석권·지연·조작위험을 함께 규정,PM_MERGE_REQUIRED,NONE
NC-CL-S-000373,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R07,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,166,GA10,Functional Distribution Targets,G10-R07,Emergency Corrective Assembly,NC-CL-R-001131|NC-CL-R-001132|NC-CL-R-001133|NC-CL-R-001134,ENTITY|CONTROL_CLAIM|STATE_TRANSITION|LOSS_OBLIGATION,C1,C1|C6|C7,SYNERGY|COMPLETION_LEGACY,C,,time-limited multi-person/AI/local correction during catastrophe.,,,"`C/G — exists but unproven/contested, no permanent P-001 seat by default`.",,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,비상교정기구와 분할권한·일몰·감사책임을 함께 규정,PM_MERGE_REQUIRED,NONE
NC-CL-S-000374,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R08,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,177,GA10,Functional Distribution Targets,G10-R08,Residual Continuity Service,NC-CL-R-001135|NC-CL-R-001136|NC-CL-R-001137|NC-CL-R-001138,ENTITY|CONTROL_CLAIM|STATE_TRANSITION|LOSS_OBLIGATION,C6,C6|C7,SYNERGY|COMPLETION_LEGACY,G,,"disaster models, reserves, translation, training and temporary coordination.",risk of re-centralization and expert gatekeeping.,,`G/R — useful bounded institution under plural oversight`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,연속성 서비스와 임시조정권·재중앙화 부담을 함께 규정,PM_MERGE_REQUIRED,NONE
NC-CL-S-000375,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R09,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,188,GA10,Functional Distribution Targets,G10-R09,Cross-Region Migration and Safe-Exit Protocol,NC-CL-R-001139|NC-CL-R-001140|NC-CL-R-001141|NC-CL-R-001142|NC-CL-R-001143,ENTITY|RELATIONSHIP|CONTROL_CLAIM|STATE_TRANSITION|LOSS_OBLIGATION,C1,C1|C6|C7|C8,ACQUISITION|SYNERGY|COMPLETION_LEGACY,G,,people/entities can leave regimes/regions without losing all identity/service/claims.,migration pressure and host-region burdens.,,`G — incomplete implementation`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,이주규약과 탈퇴관계·신분권·수용부담을 함께 규정,PM_MERGE_REQUIRED,NONE
NC-CL-S-000376,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-R10,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,199,GA10,Functional Distribution Targets,G10-R10,Compensation/Reparation and Claims Network,NC-CL-R-001144|NC-CL-R-001145|NC-CL-R-001146|NC-CL-R-001147,ENTITY|CONTROL_CLAIM|STATE_TRANSITION|LOSS_OBLIGATION,C1,C1|C7,ACQUISITION|SYNERGY|COMPLETION_LEGACY,C,,"Orpheus, Blood Admiral, administrative death, forced synchronization and transition harms.","underfunded, disputed causality and long timelines.",,`C/G/L — active but incomplete`. --,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,배상망과 청구권·미완결 책임을 함께 규정,PM_MERGE_REQUIRED,NONE
NC-CL-S-000377,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-A01,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,214,GA10,Representative Regional Transition States,G10-A01,First Handoff Region,NC-CL-R-001148|NC-CL-R-001149|NC-CL-R-001150|NC-CL-R-001151,ENTITY|CONTROL_CLAIM|STATE_TRANSITION|LOSS_OBLIGATION,C7,C7|C8,COMPLETION_LEGACY,G,,,,,local/plural or hybrid authority corrected and continuing without permanent central retake. `G — success with visible loss and shared oversight`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,지역 실체와 권한이양·공동감독·가시적 손실을 함께 규정,PM_MERGE_REQUIRED,NONE
NC-CL-S-000378,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-A02,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,225,GA10,Representative Regional Transition States,G10-A02,Voluntary Delayed-Central Region,NC-CL-R-001152|NC-CL-R-001153|NC-CL-R-001154|NC-CL-R-001155,ENTITY|CONTROL_CLAIM|STATE_TRANSITION|LOSS_OBLIGATION,C6,C6|C7|C8,SYNERGY|COMPLETION_LEGACY,C,,,,,"retains Seed/Continuity services for fixed term with local/minority rights, independent mirror and exit review. `C/G — not forced to match protagonist timetable`.",,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,지역 실체와 한시적 중앙서비스·권리보호 의무를 함께 규정,PM_MERGE_REQUIRED,NONE
NC-CL-S-000379,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-A03,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,233,GA10,Representative Regional Transition States,G10-A03,Viable Opt-Out/Hybrid Region,NC-CL-R-001156|NC-CL-R-001157|NC-CL-R-001158|NC-CL-R-001159,ENTITY|CONTROL_CLAIM|STATE_TRANSITION|LOSS_OBLIGATION,C7,C7|C8,COMPLETION_LEGACY,G,,,,,preserves rights/innovation and accepts external minimum obligations/audit. `G — imperfect alternative`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,대안 지역과 자치권·외부의무·감사 전환을 함께 규정,PM_MERGE_REQUIRED,NONE
NC-CL-S-000380,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-A04,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,241,GA10,Representative Regional Transition States,G10-A04,Local Capture/Failed Transition Region,NC-CL-R-001160|NC-CL-R-001161|NC-CL-R-001162|NC-CL-R-001163,ENTITY|CONTROL_CLAIM|STATE_TRANSITION|LOSS_OBLIGATION,C7,C7|C8,COMPLETION_LEGACY,L,,,,,elite/warlord capture contested/removed or region remains damaged/under temporary support. `L/C — proof of distribution risk and continuing reconstruction`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,실패 지역과 권력포획·재건손실·지원의무를 함께 규정,PM_MERGE_REQUIRED,NONE
NC-CL-S-000381,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-A05,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,249,GA10,Representative Regional Transition States,G10-A05,Coerced/Occupied Region,NC-CL-R-001164|NC-CL-R-001165|NC-CL-R-001166|NC-CL-R-001167,ENTITY|CONTROL_CLAIM|STATE_TRANSITION|LOSS_OBLIGATION,C7,C7|C8,COMPLETION_LEGACY,C,,,,,security/central withdrawal and local institution transfer partial. `C/L — not fully resolved`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,점령 지역과 중앙철수·권한이양·미해결 책임을 함께 규정,PM_MERGE_REQUIRED,NONE
NC-CL-S-000382,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-A06,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,257,GA10,Representative Regional Transition States,G10-A06,AI/Composite Nonterritorial Community,NC-CL-R-001168|NC-CL-R-001169|NC-CL-R-001170|NC-CL-R-001171|NC-CL-R-001172,ENTITY|RELATIONSHIP|CONTROL_CLAIM|STATE_TRANSITION|LOSS_OBLIGATION,C1,C1|C6|C7,SYNERGY|COMPLETION_LEGACY,C,,,,,"personhood/resource/data/exit arrangement distinct from territorial model. `C/G/L — some statuses recognized, one major case unresolved`.",,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,비영토 공동체와 법적관계·데이터권·미해결 의무를 함께 규정,PM_MERGE_REQUIRED,NONE
NC-CL-S-000383,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-A07,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,265,GA10,Representative Regional Transition States,G10-A07,Central Seed/Continuity Assembly,NC-CL-R-001173|NC-CL-R-001174|NC-CL-R-001175|NC-CL-R-001176,ENTITY|CONTROL_CLAIM|STATE_TRANSITION|LOSS_OBLIGATION,C6,C6|C7,SYNERGY|COMPLETION_LEGACY,R,,,,,sovereign current-status/command authority dissolved. physical systems and staff distributed or retained as bounded services. `R — no master operator`. --,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,중앙기구·물리시스템과 주권해체·분산·영구상실을 함께 규정,PM_MERGE_REQUIRED,NONE
NC-CL-S-000384,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L01,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,278,GA10,"Iconic People, Hardware and Institution End States",G10-L01,H-001,NC-CL-R-001177|NC-CL-R-001178|NC-CL-R-001179|NC-CL-R-001180|NC-CL-R-001181,ENTITY|RELATIONSHIP|CONTROL_CLAIM|STATE_TRANSITION|LOSS_OBLIGATION,C1,C1|C7|C8,COMPLETION_LEGACY,G,,,,,independent route/political/logistics institution. specific Blood Admiral responsibility/reparation remains. no P-001 subordination or total federation rule. `G/R`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,인물의 독립관계·노선권한·가해책임과 최종전환을 함께 규정,PM_MERGE_REQUIRED,NONE
NC-CL-S-000385,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L02,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,288,GA10,"Iconic People, Hardware and Institution End States",G10-L02,H-002,NC-CL-R-001182|NC-CL-R-001183|NC-CL-R-001184|NC-CL-R-001185|NC-CL-R-001186,ENTITY|RELATIONSHIP|CONTROL_CLAIM|STATE_TRANSITION|SET,C1,C1|C2|C6|C7,SYNERGY|COMPLETION_LEGACY,G,,,,,technical commons/multiple certifier institution. design authorship and 07 lineage shared with workers/users/regions. `G/R`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,인물·기술계보와 공동저작·인증권·분산전환을 함께 규정,PM_MERGE_REQUIRED,NONE
NC-CL-S-000386,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-L03,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,297,GA10,"Iconic People, Hardware and Institution End States",G10-L03,S-001,NC-CL-R-001187|NC-CL-R-001188|NC-CL-R-001189,ENTITY|CONTROL_CLAIM|STATE_TRANSITION,C1,C1|C6|C7,SYNERGY|COMPLETION_LEGACY,G,,,,,plural archive/current-status translation institution. refuses central curator position. `G/R`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,인물과 기록번역기관·해석권 포기·분산전환을 함께 규정,PM_MERGE_REQUIRED,NONE
